AÑO,MES,PAISDESTINO,REGIONORIGEN,PUNTODECONTROL,ADUANA,CODARANCELARIO,SECTOR,PRODUCTOGRAL,PRODUCTO,MONTOFOB(US$),PESOTONELADAS,anio,REGIONSALIDA,VIATRANSPORTE,PUERTOEMBARQUE,MONTOFOB,TIPOOPERACION,CLASIFICACION
2018,Enero,El Salvador,O'Higgins,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,2134.8,0.718,2018,,,,,,
2018,Enero,El Salvador,O'Higgins,Valparaíso,Valparaíso,8092919,No minero,Frutas y frutos,Cerezas,5479.52,1.104,2018,,,,,,
2018,Enero,Emiratos Árabes Unidos,El Maule,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,9906.14,1.312,2018,,,,,,
2018,Enero,Emiratos Árabes Unidos,El Maule,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,25122.09,3.316,2018,,,,,,
2018,Enero,Emiratos Árabes Unidos,O'Higgins,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,10861.09,1.345,2018,,,,,,
2018,Enero,Emiratos Árabes Unidos,O'Higgins,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,7764.74,2.093,2018,,,,,,
2018,Enero,Emiratos Árabes Unidos,O'Higgins,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,64137.39,8.426,2018,,,,,,
2018,Enero,España,El Maule,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,5985.58,1.83,2018,,,,,,
2018,Enero,España,El Maule,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,28511.54,4.933,2018,,,,,,
2018,Enero,España,El Maule,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,41453.4,9.3728,2018,,,,,,
2018,Enero,España,El Maule,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,56851.99,10.104,2018,,,,,,
2018,Enero,España,El Maule,San Antonio,San Antonio,8092919,No minero,Frutas y frutos,Cerezas,159013.29,22.56,2018,,,,,,
2018,Enero,España,Metropolitana,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,10590.75,1.526,2018,,,,,,
2018,Enero,España,Metropolitana,San Antonio,San Antonio,8092919,No minero,Frutas y frutos,Cerezas,21562.02,21.344,2018,,,,,,
2018,Enero,España,O'Higgins,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,62621.65,10.337,2018,,,,,,
2018,Enero,España,O'Higgins,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,78486.15,28.2162,2018,,,,,,
2018,Enero,España,O'Higgins,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,154604.11,30.509,2018,,,,,,
2018,Enero,España,O'Higgins,Cristo Redentor (Los Libertadores),Los Andes,8092919,No minero,Frutas y frutos,Cerezas,152061.55,24.9771,2018,,,,,,
2018,Enero,España,O'Higgins,San Antonio,San Antonio,8092919,No minero,Frutas y frutos,Cerezas,320047.3,83.8912,2018,,,,,,
2018,Enero,España,Valparaíso,San Antonio,San Antonio,8092919,No minero,Frutas y frutos,Cerezas,81871.23,12.597,2018,,,,,,
2018,Enero,Estados Unidos de América,Biobío,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,26880.0,6.529,2018,,,,,,
2018,Enero,Estados Unidos de América,Coquimbo,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,14400.0,2.793,2018,,,,,,
2018,Enero,Estados Unidos de América,El Maule,Aerop. A. Merino Benítez,Metropolitana,8092911,No minero,Frutas y frutos,Cerezas,78121.38,9.106,2018,,,,,,
2018,Enero,Estados Unidos de América,El Maule,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,33508.0,8.676,2018,,,,,,
2018,Enero,Estados Unidos de América,El Maule,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,47743.27,12.371,2018,,,,,,
2018,Enero,Estados Unidos de América,El Maule,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,42064.0,13.049,2018,,,,,,
2018,Enero,Estados Unidos de América,El Maule,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,218835.27,42.7644,2018,,,,,,
2018,Enero,Estados Unidos de América,El Maule,Caldera,Chañaral,8092919,No minero,Frutas y frutos,Cerezas,27529.33,18.24,2018,,,,,,
2018,Enero,Estados Unidos de América,El Maule,Cristo Redentor (Los Libertadores),Los Andes,8092919,No minero,Frutas y frutos,Cerezas,62720.0,17.8752,2018,,,,,,
2018,Enero,Estados Unidos de América,El Maule,San Antonio,San Antonio,8092919,No minero,Frutas y frutos,Cerezas,80640.0,18.816,2018,,,,,,
2018,Enero,Estados Unidos de América,El Maule,Valparaíso,Valparaíso,8092919,No minero,Frutas y frutos,Cerezas,53803.1,6.96,2018,,,,,,
2018,Enero,Estados Unidos de América,El Maule,Valparaíso,Valparaíso,8092919,No minero,Frutas y frutos,Cerezas,130760.44,43.2,2018,,,,,,
2018,Enero,Estados Unidos de América,El Maule,Valparaíso,Valparaíso,8092919,No minero,Frutas y frutos,Cerezas,241830.87,105.3128,2018,,,,,,
2018,Enero,Estados Unidos de América,El Maule,Valparaíso,Valparaíso,8092919,No minero,Frutas y frutos,Cerezas,412854.45,140.06,2018,,,,,,
2018,Enero,Estados Unidos de América,Metropolitana,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,8050.77,4.034,2018,,,,,,
2018,Enero,Estados Unidos de América,Metropolitana,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,120697.3,30.979,2018,,,,,,
2018,Enero,Estados Unidos de América,Metropolitana,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,161455.89,34.453,2018,,,,,,
2018,Enero,Estados Unidos de América,Metropolitana,Caldera,Chañaral,8092919,No minero,Frutas y frutos,Cerezas,27559.07,6.788,2018,,,,,,
2018,Enero,Estados Unidos de América,Metropolitana,Valparaíso,Valparaíso,8092919,No minero,Frutas y frutos,Cerezas,45636.14,9.2526,2018,,,,,,
2018,Enero,Estados Unidos de América,Metropolitana,Valparaíso,Valparaíso,8092919,No minero,Frutas y frutos,Cerezas,85592.52,34.7537,2018,,,,,,
2018,Enero,Estados Unidos de América,Metropolitana,Valparaíso,Valparaíso,8092919,No minero,Frutas y frutos,Cerezas,521808.28,118.76104,2018,,,,,,
2018,Enero,Estados Unidos de América,O'Higgins,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,87779.67,14.229,2018,,,,,,
2018,Enero,Estados Unidos de América,O'Higgins,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,327798.03,77.647,2018,,,,,,
2018,Enero,Estados Unidos de América,O'Higgins,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,469421.08,114.87086,2018,,,,,,
2018,Enero,Estados Unidos de América,O'Higgins,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,616512.1,148.391,2018,,,,,,
2018,Enero,Estados Unidos de América,O'Higgins,Caldera,Chañaral,8092919,No minero,Frutas y frutos,Cerezas,484118.04,156.6417,2018,,,,,,
2018,Enero,Estados Unidos de América,O'Higgins,Coquimbo,Coquimbo,8092919,No minero,Frutas y frutos,Cerezas,33825.52,7.424,2018,,,,,,
2018,Enero,Estados Unidos de América,O'Higgins,Coquimbo,Coquimbo,8092919,No minero,Frutas y frutos,Cerezas,72096.94,20.976,2018,,,,,,
2018,Enero,Estados Unidos de América,O'Higgins,Cristo Redentor (Los Libertadores),Los Andes,8092919,No minero,Frutas y frutos,Cerezas,454720.0,129.5952,2018,,,,,,
2018,Enero,Estados Unidos de América,O'Higgins,San Antonio,San Antonio,8092919,No minero,Frutas y frutos,Cerezas,54400.0,16.32,2018,,,,,,
2018,Enero,Estados Unidos de América,O'Higgins,San Antonio,San Antonio,8092919,No minero,Frutas y frutos,Cerezas,44714.36,22.08,2018,,,,,,
2018,Enero,Estados Unidos de América,O'Higgins,San Antonio,San Antonio,8092919,No minero,Frutas y frutos,Cerezas,153600.0,46.08,2018,,,,,,
2018,Enero,Estados Unidos de América,O'Higgins,Valparaíso,Valparaíso,8092919,No minero,Frutas y frutos,Cerezas,557852.16,109.8598,2018,,,,,,
2018,Enero,Estados Unidos de América,O'Higgins,Valparaíso,Valparaíso,8092919,No minero,Frutas y frutos,Cerezas,1086981.05,419.3009,2018,,,,,,
2018,Enero,Estados Unidos de América,O'Higgins,Valparaíso,Valparaíso,8092919,No minero,Frutas y frutos,Cerezas,1354604.26,440.48899,2018,,,,,,
2018,Enero,Estados Unidos de América,O'Higgins,Valparaíso,Valparaíso,8092919,No minero,Frutas y frutos,Cerezas,2741353.37,1057.52493,2018,,,,,,
2018,Enero,Estados Unidos de América,Sin Región,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,60.0,0.03,2018,,,,,,
2018,Enero,Estados Unidos de América,Valparaíso,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,143801.0,34.993,2018,,,,,,
2018,Enero,Estados Unidos de América,Valparaíso,Valparaíso,Valparaíso,8092919,No minero,Frutas y frutos,Cerezas,45190.84,30.456,2018,,,,,,
2018,Enero,Estados Unidos de América,Valparaíso,Valparaíso,Valparaíso,8092919,No minero,Frutas y frutos,Cerezas,163777.65,44.184,2018,,,,,,
2018,Enero,Estados Unidos de América,Valparaíso,Valparaíso,Valparaíso,8092919,No minero,Frutas y frutos,Cerezas,399034.5,79.7172,2018,,,,,,
2018,Enero,Filipinas,Coquimbo,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,12935.2,1.338,2018,,,,,,
2018,Enero,Filipinas,El Maule,Aerop. A. Merino Benítez,Metropolitana,8092911,No minero,Frutas y frutos,Cerezas,22277.45,3.481,2018,,,,,,
2018,Enero,Filipinas,El Maule,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,14899.2,3.203,2018,,,,,,
2018,Enero,Filipinas,El Maule,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,26184.3,3.424,2018,,,,,,
2018,Enero,Filipinas,El Maule,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,46646.46,5.526,2018,,,,,,
2018,Enero,Filipinas,O'Higgins,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,4915.2,0.704,2018,,,,,,
2018,Enero,Filipinas,O'Higgins,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,116354.24,15.159,2018,,,,,,
2018,Enero,Filipinas,O'Higgins,Valparaíso,Valparaíso,8092919,No minero,Frutas y frutos,Cerezas,65040.0,11.52,2018,,,,,,
2018,Enero,Francia,Biobío,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,9938.64,3.36,2018,,,,,,
2018,Enero,Francia,El Maule,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,44870.31,12.288,2018,,,,,,
2018,Enero,Francia,El Maule,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,63175.09,14.96741,2018,,,,,,
2018,Enero,Francia,Metropolitana,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,-252.43,1.226,2018,,,,,,
2018,Enero,Francia,Metropolitana,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,23890.1,3.784,2018,,,,,,
2018,Enero,Francia,O'Higgins,Aerop. A. Merino Benítez,Metropolitana,8092911,No minero,Frutas y frutos,Cerezas,3349.0,0.689,2018,,,,,,
2018,Enero,Francia,O'Higgins,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,2400.08,0.688,2018,,,,,,
2018,Enero,Francia,O'Higgins,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,9074.12,1.432,2018,,,,,,
2018,Enero,Francia,O'Higgins,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,21105.78,12.18975,2018,,,,,,
2018,Enero,Francia,O'Higgins,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,135066.36,16.31974,2018,,,,,,
2018,Enero,Francia,O'Higgins,Cristo Redentor (Los Libertadores),Los Andes,8092919,No minero,Frutas y frutos,Cerezas,105381.14,13.872,2018,,,,,,
2018,Enero,Grecia,O'Higgins,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,5371.8,0.732,2018,,,,,,
2018,Enero,Guatemala,O'Higgins,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,3192.1,0.568,2018,,,,,,
2018,Enero,Guatemala,O'Higgins,San Antonio,San Antonio,8092919,No minero,Frutas y frutos,Cerezas,12144.0,3.312,2018,,,,,,
2018,Enero,Guatemala,O'Higgins,Valparaíso,Valparaíso,8092919,No minero,Frutas y frutos,Cerezas,10560.0,3.6,2018,,,,,,
2018,Enero,Guatemala,O'Higgins,Valparaíso,Valparaíso,8092919,No minero,Frutas y frutos,Cerezas,6720.0,4.608,2018,,,,,,
2018,Enero,Honduras,O'Higgins,Valparaíso,Valparaíso,8092919,No minero,Frutas y frutos,Cerezas,5375.96,1.152,2018,,,,,,
2018,Enero,Hong Kong (Región administrativa especial de China),El Maule,Aerop. A. Merino Benítez,Metropolitana,8092911,No minero,Frutas y frutos,Cerezas,9842.41,1.435,2018,,,,,,
2018,Enero,Hong Kong (Región administrativa especial de China),El Maule,Valparaíso,Valparaíso,8092919,No minero,Frutas y frutos,Cerezas,64000.96,23.016,2018,,,,,,
2018,Enero,Hong Kong (Región administrativa especial de China),El Maule,Valparaíso,Valparaíso,8092919,No minero,Frutas y frutos,Cerezas,344795.39,65.36,2018,,,,,,
2018,Enero,Hong Kong (Región administrativa especial de China),Metropolitana,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,15360.0,2.768,2018,,,,,,
2018,Enero,Hong Kong (Región administrativa especial de China),Metropolitana,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,56744.85,7.356,2018,,,,,,
2018,Enero,Hong Kong (Región administrativa especial de China),Metropolitana,Valparaíso,Valparaíso,8092919,No minero,Frutas y frutos,Cerezas,78599.97,22.9904,2018,,,,,,
2018,Enero,Hong Kong (Región administrativa especial de China),Metropolitana,Valparaíso,Valparaíso,8092919,No minero,Frutas y frutos,Cerezas,226600.0,46.4,2018,,,,,,
2018,Enero,Hong Kong (Región administrativa especial de China),Metropolitana,Valparaíso,Valparaíso,8092919,No minero,Frutas y frutos,Cerezas,246665.15,88.4,2018,,,,,,
2018,Enero,Hong Kong (Región administrativa especial de China),Metropolitana,Valparaíso,Valparaíso,8092919,No minero,Frutas y frutos,Cerezas,269041.48,107.20912,2018,,,,,,
2018,Enero,Hong Kong (Región administrativa especial de China),O'Higgins,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,12900.73,1.411,2018,,,,,,
2018,Enero,Hong Kong (Región administrativa especial de China),O'Higgins,Valparaíso,Valparaíso,8092919,No minero,Frutas y frutos,Cerezas,530167.58,112.5122,2018,,,,,,
2018,Enero,Hong Kong (Región administrativa especial de China),O'Higgins,Valparaíso,Valparaíso,8092919,No minero,Frutas y frutos,Cerezas,456292.79,152.39798,2018,,,,,,
2018,Enero,Hong Kong (Región administrativa especial de China),O'Higgins,Valparaíso,Valparaíso,8092919,No minero,Frutas y frutos,Cerezas,1491859.82,418.4352,2018,,,,,,
2018,Enero,Hong Kong (Región administrativa especial de China),O'Higgins,Valparaíso,Valparaíso,8092919,No minero,Frutas y frutos,Cerezas,6830692.55,1373.1434,2018,,,,,,
2018,Enero,Hong Kong (Región administrativa especial de China),Valparaíso,Valparaíso,Valparaíso,8092919,No minero,Frutas y frutos,Cerezas,68881.33,20.976,2018,,,,,,
2018,Enero,Hong Kong (Región administrativa especial de China),Valparaíso,Valparaíso,Valparaíso,8092919,No minero,Frutas y frutos,Cerezas,44935.79,21.588,2018,,,,,,
2018,Enero,Hong Kong (Región administrativa especial de China),Valparaíso,Valparaíso,Valparaíso,8092919,No minero,Frutas y frutos,Cerezas,529564.8,146.624,2018,,,,,,
2018,Enero,India,Biobío,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,5122.2,0.709,2018,,,,,,
2018,Enero,India,El Maule,Aerop. A. Merino Benítez,Metropolitana,8092911,No minero,Frutas y frutos,Cerezas,11305.5,1.991,2018,,,,,,
2018,Enero,India,El Maule,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,103564.44,12.177,2018,,,,,,
2018,Enero,India,Metropolitana,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,9514.05,1.441,2018,,,,,,
2018,Enero,India,O'Higgins,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,5242.0,0.71,2018,,,,,,
2018,Enero,India,O'Higgins,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,48531.56,7.788,2018,,,,,,
2018,Enero,Irlanda,El Maule,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,6308.08,1.392,2018,,,,,,
2018,Enero,Islandia,O'Higgins,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,23055.89,3.59,2018,,,,,,
2018,Enero,Italia,El Maule,Aerop. A. Merino Benítez,Metropolitana,8092911,No minero,Frutas y frutos,Cerezas,64613.22,14.186,2018,,,,,,
2018,Enero,Italia,El Maule,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,8358.63,1.371,2018,,,,,,
2018,Enero,Italia,El Maule,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,12240.0,2.04,2018,,,,,,
2018,Enero,Italia,El Maule,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,38125.5,7.575,2018,,,,,,
2018,Enero,Italia,Metropolitana,Aerop. A. Merino Benítez,Metropolitana,8092911,No minero,Frutas y frutos,Cerezas,20207.06,3.548,2018,,,,,,
2018,Enero,Italia,O'Higgins,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,6295.22,0.786,2018,,,,,,
2018,Enero,Italia,O'Higgins,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,21282.64,2.84,2018,,,,,,
2018,Enero,Italia,O'Higgins,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,149041.44,21.12,2018,,,,,,
2018,Enero,Italia,O'Higgins,Cristo Redentor (Los Libertadores),Los Andes,8092919,No minero,Frutas y frutos,Cerezas,61373.69,5.9112,2018,,,,,,
2018,Enero,Japón,El Maule,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,30664.0,3.235,2018,,,,,,
2018,Enero,Japón,O'Higgins,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,12136.02,2.237,2018,,,,,,
2018,Enero,Japón,O'Higgins,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,35434.7,6.075,2018,,,,,,
2018,Enero,Kazajstán,O'Higgins,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,7440.0,0.708,2018,,,,,,
2018,Enero,Malasia,Metropolitana,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,11279.4,1.47,2018,,,,,,
2018,Enero,Malasia,Metropolitana,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,9472.0,1.748,2018,,,,,,
2018,Enero,Malasia,Metropolitana,Valparaíso,Valparaíso,8092919,No minero,Frutas y frutos,Cerezas,62976.0,23.04,2018,,,,,,
2018,Enero,Malasia,O'Higgins,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,15199.8,2.086,2018,,,,,,
2018,Enero,Martinica,Atacama,Valparaíso,Valparaíso,8092919,No minero,Frutas y frutos,Cerezas,25584.0,6.396,2018,,,,,,
2018,Enero,México,Metropolitana,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,110749.0,17.693,2018,,,,,,
2018,Enero,México,Metropolitana,San Antonio,San Antonio,8092919,No minero,Frutas y frutos,Cerezas,41723.85,11.148,2018,,,,,,
2018,Enero,México,O'Higgins,Valparaíso,Valparaíso,8092919,No minero,Frutas y frutos,Cerezas,67475.0,13.104,2018,,,,,,
2018,Enero,México,O'Higgins,Valparaíso,Valparaíso,8092919,No minero,Frutas y frutos,Cerezas,126965.0,23.184,2018,,,,,,
2018,Enero,Otros,Atacama,Valparaíso,Valparaíso,8092919,No minero,Frutas y frutos,Cerezas,25056.0,5.184,2018,,,,,,
2018,Enero,Países Bajos,El Maule,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,15826.74,2.72,2018,,,,,,
2018,Enero,Países Bajos,El Maule,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,14059.49,4.176,2018,,,,,,
2018,Enero,Países Bajos,El Maule,Valparaíso,Valparaíso,8092919,No minero,Frutas y frutos,Cerezas,82082.79,21.344,2018,,,,,,
2018,Enero,Países Bajos,Metropolitana,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,19603.13,1.98,2018,,,,,,
2018,Enero,Países Bajos,Metropolitana,Valparaíso,Valparaíso,8092919,No minero,Frutas y frutos,Cerezas,92929.81,23.2,2018,,,,,,
2018,Enero,Países Bajos,O'Higgins,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,15300.91,2.083,2018,,,,,,
2018,Enero,Países Bajos,O'Higgins,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,8609.03,2.829,2018,,,,,,
2018,Enero,Países Bajos,O'Higgins,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,16814.35,3.549,2018,,,,,,
2018,Enero,Países Bajos,O'Higgins,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,27872.15,9.849,2018,,,,,,
2018,Enero,Países Bajos,O'Higgins,Valparaíso,Valparaíso,8092919,No minero,Frutas y frutos,Cerezas,83450.9,21.216,2018,,,,,,
2018,Enero,Países Bajos,O'Higgins,Valparaíso,Valparaíso,8092919,No minero,Frutas y frutos,Cerezas,149393.0,42.688,2018,,,,,,
2018,Enero,Países Bajos,O'Higgins,Valparaíso,Valparaíso,8092919,No minero,Frutas y frutos,Cerezas,200452.63,61.514,2018,,,,,,
2018,Enero,Países Bajos,O'Higgins,Valparaíso,Valparaíso,8092919,No minero,Frutas y frutos,Cerezas,426537.08,104.4756,2018,,,,,,
2018,Enero,Panamá,Atacama,Valparaíso,Valparaíso,8092919,No minero,Frutas y frutos,Cerezas,10793.89,2.112,2018,,,,,,
2018,Enero,Panamá,El Maule,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,5096.6,0.712,2018,,,,,,
2018,Enero,Panamá,Metropolitana,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,3229.2,0.8766,2018,,,,,,
2018,Enero,Perú,El Maule,Concordia (Chacalluta),Arica,8092919,No minero,Frutas y frutos,Cerezas,52554.0,29.319,2018,,,,,,
2018,Enero,Perú,O'Higgins,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,5945.65,1.433,2018,,,,,,
2018,Enero,Perú,O'Higgins,Concordia (Chacalluta),Arica,8092919,No minero,Frutas y frutos,Cerezas,80944.0,100.372,2018,,,,,,
2018,Enero,Polinesia Francesa,El Maule,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,4512.8,0.4836,2018,,,,,,
2018,Enero,Polinesia Francesa,El Maule,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,28830.29,4.4768,2018,,,,,,
2018,Enero,Polinesia Francesa,O'Higgins,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,21260.52,1.997,2018,,,,,,
2018,Enero,Portugal,O'Higgins,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,18212.9,3.534,2018,,,,,,
2018,Enero,Puerto Rico,El Maule,Valparaíso,Valparaíso,8092919,No minero,Frutas y frutos,Cerezas,9200.0,2.1344,2018,,,,,,
2018,Enero,Puerto Rico,O'Higgins,Valparaíso,Valparaíso,8092919,No minero,Frutas y frutos,Cerezas,4.0,4.416,2018,,,,,,
2018,Enero,Reino Unido,Biobío,Coronel,Talcahuano,8092919,No minero,Frutas y frutos,Cerezas,132965.0,60.72,2018,,,,,,
2018,Enero,Reino Unido,El Maule,Aerop. A. Merino Benítez,Metropolitana,8092919,No minero,Frutas y frutos,Cerezas,57300.64,13.2116,2018,,,,,,
2018,Enero,Reino Unido,El Maule,Valparaíso,Valparaíso,8092919,No minero,Frutas y frutos,Cerezas,56110.45,21.344,2018,,,,,,
