AÑO,MES,PAISDESTINO,ADUANA,PESOTONELADAS,REGIONSALIDA,VIATRANSPORTE,PUERTOEMBARQUE,MONTOFOB,PRECIO_KG
2022,Enero,Francia,Metropolitana,0.6838,Metropolitana,Aéreo,Aerop. A. Merino Benítez,3936.78,5.75720971044165
2022,Enero,Francia,Metropolitana,1.456,Metropolitana,Aéreo,Aerop. A. Merino Benítez,10019.01,6.881188186813187
2022,Enero,Francia,Metropolitana,0.132,Metropolitana,Aéreo,Aerop. A. Merino Benítez,15000.0,113.63636363636363
2022,Enero,Francia,Metropolitana,1.91915,Metropolitana,Aéreo,Aerop. A. Merino Benítez,18401.97,9.588604330041946
2022,Enero,Francia,Metropolitana,2.817,Metropolitana,Aéreo,Aerop. A. Merino Benítez,25735.19,9.135672701455448
2022,Enero,Francia,Metropolitana,3.036,Metropolitana,Aéreo,Aerop. A. Merino Benítez,28230.02,9.2984255599473
2022,Enero,Francia,Metropolitana,4.42385,Metropolitana,Aéreo,Aerop. A. Merino Benítez,33997.48,7.685043570645479
2022,Enero,Francia,Metropolitana,3.48,Metropolitana,Aéreo,Aerop. A. Merino Benítez,42530.0,12.221264367816092
2022,Enero,Francia,Metropolitana,9.4852,Metropolitana,Aéreo,Aerop. A. Merino Benítez,52670.52,5.552916121958418
2022,Enero,Guatemala,Metropolitana,0.71,Metropolitana,Aéreo,Aerop. A. Merino Benítez,2762.4,3.890704225352113
2022,Enero,Guatemala,Metropolitana,0.547,Metropolitana,Aéreo,Aerop. A. Merino Benítez,3109.48,5.684606946983546
2022,Enero,Guatemala,Metropolitana,1.401,Metropolitana,Aéreo,Aerop. A. Merino Benítez,5256.8,3.7521770164168453
2022,Enero,Honduras,Metropolitana,0.557,Metropolitana,Aéreo,Aerop. A. Merino Benítez,3080.48,5.53048473967684
2022,Enero,Hong Kong (Región administrativa especial de China),Metropolitana,1.00546,Metropolitana,Aéreo,Aerop. A. Merino Benítez,11627.48,11.564338710639905
2022,Enero,Hong Kong (Región administrativa especial de China),Metropolitana,1.01054,Metropolitana,Aéreo,Aerop. A. Merino Benítez,11686.52,11.564628812318167
2022,Enero,Hong Kong (Región administrativa especial de China),Metropolitana,1.987,Metropolitana,Aéreo,Aerop. A. Merino Benítez,18300.19,9.209959738298942
2022,Enero,Hong Kong (Región administrativa especial de China),Metropolitana,1.167,Metropolitana,Aéreo,Aerop. A. Merino Benítez,18931.2,16.222107969151672
2022,Enero,Hong Kong (Región administrativa especial de China),Metropolitana,3.431,Metropolitana,Aéreo,Aerop. A. Merino Benítez,25320.7,7.379976683182745
2022,Enero,Hong Kong (Región administrativa especial de China),Metropolitana,4.8,Metropolitana,Aéreo,Aerop. A. Merino Benítez,35299.54,7.354070833333334
2022,Enero,Hong Kong (Región administrativa especial de China),Metropolitana,7.687,Metropolitana,Aéreo,Aerop. A. Merino Benítez,45464.65,5.914485494991545
2022,Enero,Hong Kong (Región administrativa especial de China),Metropolitana,6.95,Metropolitana,Aéreo,Aerop. A. Merino Benítez,47543.26,6.840756834532375
2022,Enero,Hong Kong (Región administrativa especial de China),Metropolitana,13.586,Metropolitana,Aéreo,Aerop. A. Merino Benítez,274841.67,20.229771087884586
2022,Enero,India,Metropolitana,0.27158,Metropolitana,Aéreo,Aerop. A. Merino Benítez,4273.73,15.736541718830546
2022,Enero,India,Metropolitana,1.428,Metropolitana,Aéreo,Aerop. A. Merino Benítez,4391.8,3.075490196078432
2022,Enero,India,Metropolitana,1.256,Metropolitana,Aéreo,Aerop. A. Merino Benítez,4705.0,3.746019108280255
2022,Enero,India,Metropolitana,0.679,Metropolitana,Aéreo,Aerop. A. Merino Benítez,5765.3,8.490868924889542
2022,Enero,India,Metropolitana,1.476,Metropolitana,Aéreo,Aerop. A. Merino Benítez,8861.81,6.003936314363144
2022,Enero,India,Metropolitana,2.046,Metropolitana,Aéreo,Aerop. A. Merino Benítez,9160.44,4.477243401759531
2022,Enero,India,Metropolitana,1.402,Metropolitana,Aéreo,Aerop. A. Merino Benítez,9331.0,6.6554921540656204
2022,Enero,India,Metropolitana,3.308,Metropolitana,Aéreo,Aerop. A. Merino Benítez,9698.96,2.9319709794437725
2022,Enero,India,Metropolitana,1.26492,Metropolitana,Aéreo,Aerop. A. Merino Benítez,11682.94,9.236109793504728
2022,Enero,India,Metropolitana,1.50908,Metropolitana,Aéreo,Aerop. A. Merino Benítez,13938.02,9.2361041164153
2022,Enero,India,Metropolitana,3.344,Metropolitana,Aéreo,Aerop. A. Merino Benítez,15981.32,4.779102870813397
2022,Enero,India,Metropolitana,3.0216,Metropolitana,Aéreo,Aerop. A. Merino Benítez,18682.4,6.1829494307651585
2022,Enero,India,Metropolitana,3.145,Metropolitana,Aéreo,Aerop. A. Merino Benítez,20732.0,6.5920508744038155
2022,Enero,India,Metropolitana,3.626,Metropolitana,Aéreo,Aerop. A. Merino Benítez,27081.6,7.468725868725868
2022,Enero,India,Metropolitana,14.163,Metropolitana,Aéreo,Aerop. A. Merino Benítez,50939.4,3.5966532514297818
2022,Enero,India,Metropolitana,4.203,Metropolitana,Aéreo,Aerop. A. Merino Benítez,53545.8,12.739900071377587
2022,Enero,India,Metropolitana,10.824,Metropolitana,Aéreo,Aerop. A. Merino Benítez,67417.6,6.228529194382853
2022,Enero,India,Metropolitana,10.546,Metropolitana,Aéreo,Aerop. A. Merino Benítez,91684.0,8.693722738479044
2022,Enero,India,Metropolitana,24.928,Metropolitana,Aéreo,Aerop. A. Merino Benítez,133584.0,5.358793324775353
2022,Enero,Italia,Metropolitana,1.313,Metropolitana,Aéreo,Aerop. A. Merino Benítez,1192.5,0.9082254379284083
2022,Enero,Italia,Metropolitana,2.334,Metropolitana,Aéreo,Aerop. A. Merino Benítez,13887.22,5.949965724078834
2022,Enero,Italia,Metropolitana,3.558,Metropolitana,Aéreo,Aerop. A. Merino Benítez,29343.3,8.247133220910625
2022,Enero,Italia,Metropolitana,7.49,Metropolitana,Aéreo,Aerop. A. Merino Benítez,65332.28,8.72260080106809
2022,Enero,Japón,Metropolitana,0.5295,Metropolitana,Aéreo,Aerop. A. Merino Benítez,3360.6,6.346742209631729
2022,Enero,Japón,Metropolitana,1.8795,Metropolitana,Aéreo,Aerop. A. Merino Benítez,10988.4,5.846448523543496
2022,Enero,Japón,Metropolitana,2.652,Metropolitana,Aéreo,Aerop. A. Merino Benítez,14342.4,5.40814479638009
2022,Enero,Japón,Metropolitana,2.793,Metropolitana,Aéreo,Aerop. A. Merino Benítez,22376.6,8.011672037235947
2022,Enero,Japón,Metropolitana,42.127,Metropolitana,Aéreo,Aerop. A. Merino Benítez,292402.7,6.940980843639471
2022,Enero,Japón,Metropolitana,33.279,Metropolitana,Aéreo,Aerop. A. Merino Benítez,292831.36,8.799283632320682
2022,Enero,Kuwait,Metropolitana,0.695,Metropolitana,Aéreo,Aerop. A. Merino Benítez,6198.08,8.91810071942446
2022,Enero,Kuwait,Metropolitana,2.776,Metropolitana,Aéreo,Aerop. A. Merino Benítez,7825.8,2.819092219020173
2022,Enero,Kuwait,Metropolitana,1.406,Metropolitana,Aéreo,Aerop. A. Merino Benítez,16320.0,11.607396870554767
2022,Enero,Malasia,Metropolitana,0.706,Metropolitana,Aéreo,Aerop. A. Merino Benítez,4643.97,6.577861189801701
2022,Enero,Malasia,Metropolitana,1.255,Metropolitana,Aéreo,Aerop. A. Merino Benítez,10022.0,7.985657370517929
2022,Enero,Malasia,Metropolitana,3.123,Metropolitana,Aéreo,Aerop. A. Merino Benítez,14441.0,4.624079410822927
2022,Enero,Malasia,Metropolitana,7.102,Metropolitana,Aéreo,Aerop. A. Merino Benítez,44338.4,6.243086454519854
2022,Enero,México,Metropolitana,0.28429,Metropolitana,Aéreo,Aerop. A. Merino Benítez,73.8,0.25959407647120897
2022,Enero,México,Metropolitana,0.94571,Metropolitana,Aéreo,Aerop. A. Merino Benítez,288.2,0.30474458343466815
2022,Enero,México,Metropolitana,5.158,Metropolitana,Aéreo,Aerop. A. Merino Benítez,18960.44,3.675928654517254
2022,Enero,Países Bajos,Metropolitana,1.4448,Metropolitana,Aéreo,Aerop. A. Merino Benítez,8791.25,6.0847522148394235
2022,Enero,Países Bajos,Metropolitana,0.7,Metropolitana,Aéreo,Aerop. A. Merino Benítez,3512.17,5.017385714285715
2022,Enero,Países Bajos,Metropolitana,0.729,Metropolitana,Aéreo,Aerop. A. Merino Benítez,4584.8,6.289163237311386
2022,Enero,Países Bajos,Metropolitana,1.39867,Metropolitana,Aéreo,Aerop. A. Merino Benítez,5114.4,3.6566166429536624
2022,Enero,Países Bajos,Metropolitana,2.511,Metropolitana,Aéreo,Aerop. A. Merino Benítez,14636.16,5.828817204301075
2022,Enero,Países Bajos,Metropolitana,8.06633,Metropolitana,Aéreo,Aerop. A. Merino Benítez,15188.98,1.8830099933922861
2022,Enero,Países Bajos,Metropolitana,2.908,Metropolitana,Aéreo,Aerop. A. Merino Benítez,18282.0,6.286795048143054
2022,Enero,Países Bajos,Metropolitana,4.889,Metropolitana,Aéreo,Aerop. A. Merino Benítez,32955.52,6.74074861934956
2022,Enero,Países Bajos,Metropolitana,3.518,Metropolitana,Aéreo,Aerop. A. Merino Benítez,34074.0,9.685616827743036
2022,Enero,Países Bajos,Metropolitana,10.34738,Metropolitana,Aéreo,Aerop. A. Merino Benítez,35566.11,3.4372092259103275
2022,Enero,Países Bajos,Metropolitana,3.59446,Metropolitana,Aéreo,Aerop. A. Merino Benítez,48475.54,13.486181512661151
2022,Enero,Países Bajos,Metropolitana,10.72554,Metropolitana,Aéreo,Aerop. A. Merino Benítez,99016.02,9.231798119255535
2022,Enero,Panamá,Metropolitana,1.424,Metropolitana,Aéreo,Aerop. A. Merino Benítez,9379.28,6.586573033707865
2022,Enero,Panamá,Metropolitana,0.686,Metropolitana,Aéreo,Aerop. A. Merino Benítez,3364.4,4.904373177842565
2022,Enero,Panamá,Metropolitana,0.624,Metropolitana,Aéreo,Aerop. A. Merino Benítez,4105.32,6.579038461538461
2022,Enero,Panamá,Metropolitana,0.704,Metropolitana,Aéreo,Aerop. A. Merino Benítez,4196.8,5.961363636363637
2022,Enero,Perú,Metropolitana,4.872,Metropolitana,Aéreo,Aerop. A. Merino Benítez,29988.0,6.155172413793103
2022,Enero,Polinesia Francesa,Metropolitana,0.905,Metropolitana,Aéreo,Aerop. A. Merino Benítez,7200.9,7.956795580110496
2022,Enero,Polinesia Francesa,Metropolitana,3.408,Metropolitana,Aéreo,Aerop. A. Merino Benítez,30459.8,8.937734741784038
2022,Enero,Reino Unido,Metropolitana,13.52208,Metropolitana,Aéreo,Aerop. A. Merino Benítez,67254.84,4.973705228781371
2022,Enero,Reino Unido,Metropolitana,2.83,Metropolitana,Aéreo,Aerop. A. Merino Benítez,19377.0,6.846996466431095
2022,Enero,Reino Unido,Metropolitana,3.478,Metropolitana,Aéreo,Aerop. A. Merino Benítez,20896.87,6.008300747556066
2022,Enero,Reino Unido,Metropolitana,5.22748,Metropolitana,Aéreo,Aerop. A. Merino Benítez,23603.23,4.515221483391615
2022,Enero,Reino Unido,Metropolitana,5.86903,Metropolitana,Aéreo,Aerop. A. Merino Benítez,33833.57,5.7647635128803225
2022,Enero,Reino Unido,Metropolitana,6.321,Metropolitana,Aéreo,Aerop. A. Merino Benítez,34502.7,5.458424299952538
2022,Enero,Reino Unido,Metropolitana,6.91,Metropolitana,Aéreo,Aerop. A. Merino Benítez,38158.8,5.522257597684516
2022,Enero,Reino Unido,Metropolitana,6.986,Metropolitana,Aéreo,Aerop. A. Merino Benítez,38907.0,5.569281419982823
2022,Enero,Reino Unido,Metropolitana,7.73452,Metropolitana,Aéreo,Aerop. A. Merino Benítez,42822.82,5.536584041414335
2022,Enero,Reino Unido,Metropolitana,19.73622,Metropolitana,Aéreo,Aerop. A. Merino Benítez,89500.2,4.534819737518126
2022,Enero,Reino Unido,Metropolitana,23.99397,Metropolitana,Aéreo,Aerop. A. Merino Benítez,133271.19,5.554361783398079
2022,Enero,Reino Unido,Metropolitana,35.63962,Metropolitana,Aéreo,Aerop. A. Merino Benítez,152671.57,4.283759759503608
2022,Enero,Reino Unido,Metropolitana,41.60238,Metropolitana,Aéreo,Aerop. A. Merino Benítez,177523.6,4.267150100547132
2022,Enero,Rusia,Metropolitana,0.69,Metropolitana,Aéreo,Aerop. A. Merino Benítez,2469.08,3.578376811594203
2022,Enero,Rusia,Metropolitana,7.198,Metropolitana,Aéreo,Aerop. A. Merino Benítez,17367.4,2.4128091136426786
2022,Enero,Rusia,Metropolitana,3.188,Metropolitana,Aéreo,Aerop. A. Merino Benítez,18940.36,5.941141781681305
2022,Enero,Rusia,Metropolitana,3.624,Metropolitana,Aéreo,Aerop. A. Merino Benítez,19170.8,5.289955849889624
2022,Enero,Rusia,Metropolitana,3.628,Metropolitana,Aéreo,Aerop. A. Merino Benítez,32915.32,9.07257993384785
2022,Enero,Rusia,Metropolitana,14.026,Metropolitana,Aéreo,Aerop. A. Merino Benítez,40110.6,2.8597319264223584
2022,Enero,Rusia,Metropolitana,9.651,Metropolitana,Aéreo,Aerop. A. Merino Benítez,80256.4,8.315863641073463
2022,Enero,Rusia,Metropolitana,11.982,Metropolitana,Aéreo,Aerop. A. Merino Benítez,105933.6,8.841061592388584
2022,Enero,Singapur,Metropolitana,1.49,Metropolitana,Aéreo,Aerop. A. Merino Benítez,7326.0,4.916778523489933
2022,Enero,Singapur,Metropolitana,1.426,Metropolitana,Aéreo,Aerop. A. Merino Benítez,11243.0,7.884291725105189
2022,Enero,Singapur,Metropolitana,1.378,Metropolitana,Aéreo,Aerop. A. Merino Benítez,15232.0,11.053701015965167
2022,Enero,Tailandia,Metropolitana,0.70967,Metropolitana,Aéreo,Aerop. A. Merino Benítez,3840.93,5.412276128341341
2022,Enero,Tailandia,Metropolitana,0.731,Metropolitana,Aéreo,Aerop. A. Merino Benítez,5059.0,6.920656634746923
2022,Enero,Tailandia,Metropolitana,3.20503,Metropolitana,Aéreo,Aerop. A. Merino Benítez,6899.48,2.1527037188419453
2022,Enero,Tailandia,Metropolitana,1.41933,Metropolitana,Aéreo,Aerop. A. Merino Benítez,7681.87,5.412321306531955
2022,Enero,Tailandia,Metropolitana,1.2,Metropolitana,Aéreo,Aerop. A. Merino Benítez,8107.74,6.75645
2022,Enero,Tailandia,Metropolitana,1.469,Metropolitana,Aéreo,Aerop. A. Merino Benítez,10089.2,6.868073519400953
2022,Enero,Tailandia,Metropolitana,1.4236,Metropolitana,Aéreo,Aerop. A. Merino Benítez,10866.17,7.632881427367238
2022,Enero,Tailandia,Metropolitana,2.17861,Metropolitana,Aéreo,Aerop. A. Merino Benítez,12942.8,5.940852194748028
2022,Enero,Tailandia,Metropolitana,2.688,Metropolitana,Aéreo,Aerop. A. Merino Benítez,13149.2,4.891815476190476
2022,Enero,Tailandia,Metropolitana,2.101,Metropolitana,Aéreo,Aerop. A. Merino Benítez,13818.5,6.577106139933365
2022,Enero,Tailandia,Metropolitana,2.1354,Metropolitana,Aéreo,Aerop. A. Merino Benítez,14669.33,6.869593518778682
2022,Enero,Tailandia,Metropolitana,2.13,Metropolitana,Aéreo,Aerop. A. Merino Benítez,14763.0,6.9309859154929585
2022,Enero,Tailandia,Metropolitana,2.135,Metropolitana,Aéreo,Aerop. A. Merino Benítez,18677.0,8.7480093676815
2022,Enero,Tailandia,Metropolitana,2.825,Metropolitana,Aéreo,Aerop. A. Merino Benítez,20454.3,7.240460176991149
2022,Enero,Tailandia,Metropolitana,2.79721,Metropolitana,Aéreo,Aerop. A. Merino Benítez,20518.92,7.335495011100345
2022,Enero,Tailandia,Metropolitana,2.13022,Metropolitana,Aéreo,Aerop. A. Merino Benítez,20694.39,9.714672662917444
2022,Enero,Tailandia,Metropolitana,5.376,Metropolitana,Aéreo,Aerop. A. Merino Benítez,24389.74,4.536781994047619
2022,Enero,Tailandia,Metropolitana,3.611,Metropolitana,Aéreo,Aerop. A. Merino Benítez,27492.12,7.61343672112988
2022,Enero,Tailandia,Metropolitana,7.40297,Metropolitana,Aéreo,Aerop. A. Merino Benítez,30646.32,4.139733107117818
2022,Enero,Tailandia,Metropolitana,5.975,Metropolitana,Aéreo,Aerop. A. Merino Benítez,33319.9,5.57655230125523
2022,Enero,Tailandia,Metropolitana,4.194,Metropolitana,Aéreo,Aerop. A. Merino Benítez,34554.08,8.238931807343825
2022,Enero,Tailandia,Metropolitana,5.481,Metropolitana,Aéreo,Aerop. A. Merino Benítez,39579.1,7.22114577631819
2022,Enero,Tailandia,Metropolitana,5.54339,Metropolitana,Aéreo,Aerop. A. Merino Benítez,42378.4,7.644852698439043
2022,Enero,Tailandia,Metropolitana,3.468,Metropolitana,Aéreo,Aerop. A. Merino Benítez,46800.0,13.494809688581316
2022,Enero,Tailandia,Metropolitana,41.97,Metropolitana,Aéreo,Aerop. A. Merino Benítez,50972.98,1.2145098880152492
2022,Enero,Tailandia,Metropolitana,7.19078,Metropolitana,Aéreo,Aerop. A. Merino Benítez,58968.31,8.200544308127908
2022,Enero,Tailandia,Metropolitana,13.312,Metropolitana,Aéreo,Aerop. A. Merino Benítez,61822.71,4.644133864182693
2022,Enero,Tailandia,Metropolitana,7.61543,Metropolitana,Aéreo,Aerop. A. Merino Benítez,76849.91,10.091342182910225
2022,Enero,Tailandia,Metropolitana,14.51779,Metropolitana,Aéreo,Aerop. A. Merino Benítez,109503.08,7.54268246062245
2022,Enero,Tailandia,Metropolitana,13.88,Metropolitana,Aéreo,Aerop. A. Merino Benítez,127355.46,9.175465417867436
2022,Enero,Tailandia,Metropolitana,10.488,Metropolitana,Aéreo,Aerop. A. Merino Benítez,134718.11,12.844976163234172
2022,Enero,Tailandia,Metropolitana,14.31657,Metropolitana,Aéreo,Aerop. A. Merino Benítez,170040.02,11.877147948146796
2022,Enero,Tailandia,Metropolitana,22.37765,Metropolitana,Aéreo,Aerop. A. Merino Benítez,174246.66,7.78663800711871
2022,Enero,Tailandia,Metropolitana,23.552,Metropolitana,Aéreo,Aerop. A. Merino Benítez,243298.62,10.330274286684782
2022,Enero,Tailandia,Metropolitana,30.04235,Metropolitana,Aéreo,Aerop. A. Merino Benítez,249570.04,8.307274231210275
2022,Enero,Tailandia,Metropolitana,35.442,Metropolitana,Aéreo,Aerop. A. Merino Benítez,250431.05,7.065940127532306
2022,Enero,Taiwán (Formosa),Metropolitana,8.304,Metropolitana,Aéreo,Aerop. A. Merino Benítez,-1641.46,-0.19767100192678227
2022,Enero,Taiwán (Formosa),Metropolitana,1.18,Metropolitana,Aéreo,Aerop. A. Merino Benítez,163.69,0.13872033898305086
2022,Enero,Taiwán (Formosa),Metropolitana,2.16,Metropolitana,Aéreo,Aerop. A. Merino Benítez,1806.71,0.8364398148148148
2022,Enero,Taiwán (Formosa),Metropolitana,0.936,Metropolitana,Aéreo,Aerop. A. Merino Benítez,5790.5,6.186431623931624
2022,Enero,Taiwán (Formosa),Metropolitana,0.6,Metropolitana,Aéreo,Aerop. A. Merino Benítez,6299.91,10.49985
2022,Enero,Taiwán (Formosa),Metropolitana,2.755,Metropolitana,Aéreo,Aerop. A. Merino Benítez,6643.5,2.4114337568058075
2022,Enero,Taiwán (Formosa),Metropolitana,3.4947,Metropolitana,Aéreo,Aerop. A. Merino Benítez,13086.0,3.7445274272469744
2022,Enero,Taiwán (Formosa),Metropolitana,1.377,Metropolitana,Aéreo,Aerop. A. Merino Benítez,15060.0,10.93681917211329
2022,Enero,Taiwán (Formosa),Metropolitana,3.47,Metropolitana,Aéreo,Aerop. A. Merino Benítez,15271.56,4.4010259365994235
2022,Enero,Taiwán (Formosa),Metropolitana,3.57,Metropolitana,Aéreo,Aerop. A. Merino Benítez,16637.61,4.660394957983193
2022,Enero,Taiwán (Formosa),Metropolitana,3.545,Metropolitana,Aéreo,Aerop. A. Merino Benítez,17999.36,5.077393511988716
2022,Enero,Taiwán (Formosa),Metropolitana,1.855,Metropolitana,Aéreo,Aerop. A. Merino Benítez,18108.02,9.761735849056604
2022,Enero,Taiwán (Formosa),Metropolitana,2.781,Metropolitana,Aéreo,Aerop. A. Merino Benítez,19955.0,7.175476447321107
2022,Enero,Taiwán (Formosa),Metropolitana,2.807,Metropolitana,Aéreo,Aerop. A. Merino Benítez,20015.0,7.130388314926969
2022,Enero,Taiwán (Formosa),Metropolitana,2.392,Metropolitana,Aéreo,Aerop. A. Merino Benítez,23309.66,9.744841137123744
2022,Enero,Taiwán (Formosa),Metropolitana,9.005,Metropolitana,Aéreo,Aerop. A. Merino Benítez,24829.0,2.757245974458634
2022,Enero,Taiwán (Formosa),Metropolitana,3.505,Metropolitana,Aéreo,Aerop. A. Merino Benítez,26968.33,7.694245363766049
2022,Enero,Taiwán (Formosa),Metropolitana,6.818,Metropolitana,Aéreo,Aerop. A. Merino Benítez,29466.9,4.321927251393371
2022,Enero,Taiwán (Formosa),Metropolitana,3.521,Metropolitana,Aéreo,Aerop. A. Merino Benítez,31508.59,8.948761715421755
2022,Enero,Taiwán (Formosa),Metropolitana,2.87,Metropolitana,Aéreo,Aerop. A. Merino Benítez,32640.0,11.372822299651567
2022,Enero,Taiwán (Formosa),Metropolitana,9.86,Metropolitana,Aéreo,Aerop. A. Merino Benítez,54217.24,5.498705882352941
2022,Enero,Taiwán (Formosa),Metropolitana,9.365,Metropolitana,Aéreo,Aerop. A. Merino Benítez,61258.02,6.541166043780032
2022,Enero,Taiwán (Formosa),Metropolitana,8.639,Metropolitana,Aéreo,Aerop. A. Merino Benítez,67111.8,7.768468572751477
2022,Enero,Taiwán (Formosa),Metropolitana,7.108,Metropolitana,Aéreo,Aerop. A. Merino Benítez,67126.3,9.443767585818795
2022,Enero,Taiwán (Formosa),Metropolitana,6.163,Metropolitana,Aéreo,Aerop. A. Merino Benítez,75276.68,12.21429174103521
2022,Enero,Taiwán (Formosa),Metropolitana,9.275,Metropolitana,Aéreo,Aerop. A. Merino Benítez,78954.84,8.512651212938005
2022,Enero,Taiwán (Formosa),Metropolitana,7.068,Metropolitana,Aéreo,Aerop. A. Merino Benítez,84382.67,11.938691284663271
