AÑO,MES,PAISDESTINO,REGIONORIGEN,PUNTODECONTROL,ADUANA,MONTOFOB(US$),PESOTONELADAS,REGIONSALIDA,VIATRANSPORTE,PUERTOEMBARQUE,MONTOFOB
2021,Noviembre,Canadá,,,Metropolitana,,1.395,Metropolitana,Aéreo,Aerop. A. Merino Benítez,8430.82
2021,Noviembre,Canadá,,,Metropolitana,,1.419,Metropolitana,Aéreo,Aerop. A. Merino Benítez,10835.4
2021,Noviembre,Canadá,,,Metropolitana,,1.929,Metropolitana,Aéreo,Aerop. A. Merino Benítez,11887.45
2021,Noviembre,Canadá,,,Metropolitana,,6.652,Metropolitana,Aéreo,Aerop. A. Merino Benítez,36322.0
2021,Noviembre,Canadá,,,Metropolitana,,5.553,Metropolitana,Aéreo,Aerop. A. Merino Benítez,36590.3
2021,Noviembre,China,,,Metropolitana,,1.457,Metropolitana,Aéreo,Aerop. A. Merino Benítez,4800.3
2021,Noviembre,China,,,Metropolitana,,1.494,Metropolitana,Aéreo,Aerop. A. Merino Benítez,12741.8
2021,Noviembre,China,,,Metropolitana,,2.805,Metropolitana,Aéreo,Aerop. A. Merino Benítez,17774.4
2021,Noviembre,China,,,Metropolitana,,3.8752,Metropolitana,Aéreo,Aerop. A. Merino Benítez,32968.39
2021,Noviembre,China,,,Metropolitana,,8.388,Metropolitana,Aéreo,Aerop. A. Merino Benítez,48686.96
2021,Noviembre,China,,,Metropolitana,,6.889,Metropolitana,Aéreo,Aerop. A. Merino Benítez,50659.39
2021,Noviembre,China,,,Metropolitana,,13.14,Metropolitana,Aéreo,Aerop. A. Merino Benítez,92624.43
2021,Noviembre,China,,,Metropolitana,,18.52,Metropolitana,Aéreo,Aerop. A. Merino Benítez,303732.6
2021,Noviembre,China,,,Metropolitana,,42.392,Metropolitana,Aéreo,Aerop. A. Merino Benítez,375464.29
2021,Noviembre,China,,,Metropolitana,,52.578,Metropolitana,Aéreo,Aerop. A. Merino Benítez,639177.22
2021,Noviembre,China,,,Metropolitana,,145.556,Metropolitana,Aéreo,Aerop. A. Merino Benítez,1198150.67
2021,Noviembre,China,,,Metropolitana,,140.069,Metropolitana,Aéreo,Aerop. A. Merino Benítez,1261084.28
2021,Noviembre,China,,,Metropolitana,,117.037,Metropolitana,Aéreo,Aerop. A. Merino Benítez,1263461.75
2021,Noviembre,China,,,Metropolitana,,130.191,Metropolitana,Aéreo,Aerop. A. Merino Benítez,1749201.23
2021,Noviembre,China,,,Metropolitana,,195.754,Metropolitana,Aéreo,Aerop. A. Merino Benítez,2907392.94
2021,Noviembre,China,,,Metropolitana,,323.741,Metropolitana,Aéreo,Aerop. A. Merino Benítez,5366494.95
2021,Noviembre,Colombia,,,Metropolitana,,0.348,Metropolitana,Aéreo,Aerop. A. Merino Benítez,1000.0
2021,Noviembre,Colombia,,,Metropolitana,,3.916,Metropolitana,Aéreo,Aerop. A. Merino Benítez,25240.06
2021,Noviembre,Colombia,,,Metropolitana,,5.211,Metropolitana,Aéreo,Aerop. A. Merino Benítez,29471.8
2021,Noviembre,Corea del Sur,,,Metropolitana,,3.475,Metropolitana,Aéreo,Aerop. A. Merino Benítez,8285.0
2021,Noviembre,Corea del Sur,,,Metropolitana,,1.412,Metropolitana,Aéreo,Aerop. A. Merino Benítez,11292.8
2021,Noviembre,Corea del Sur,,,Metropolitana,,4.34,Metropolitana,Aéreo,Aerop. A. Merino Benítez,23551.86
2021,Noviembre,Corea del Sur,,,Metropolitana,,4.052,Metropolitana,Aéreo,Aerop. A. Merino Benítez,24304.6
2021,Noviembre,Corea del Sur,,,Metropolitana,,3.308,Metropolitana,Aéreo,Aerop. A. Merino Benítez,24425.0
2021,Noviembre,Corea del Sur,,,Metropolitana,,2.792,Metropolitana,Aéreo,Aerop. A. Merino Benítez,40898.6
2021,Noviembre,Corea del Sur,,,Metropolitana,,6.574,Metropolitana,Aéreo,Aerop. A. Merino Benítez,54433.31
2021,Noviembre,Corea del Sur,,,Metropolitana,,14.592,Metropolitana,Aéreo,Aerop. A. Merino Benítez,122097.1
2021,Noviembre,Corea del Sur,,,Metropolitana,,14.814,Metropolitana,Aéreo,Aerop. A. Merino Benítez,122435.22
2021,Noviembre,Corea del Sur,,,Metropolitana,,16.04,Metropolitana,Aéreo,Aerop. A. Merino Benítez,130527.06
2021,Noviembre,Costa Rica,,,Metropolitana,,0.55,Metropolitana,Aéreo,Aerop. A. Merino Benítez,2447.58
2021,Noviembre,Costa Rica,,,Metropolitana,,0.348,Metropolitana,Aéreo,Aerop. A. Merino Benítez,2820.0
2021,Noviembre,Costa Rica,,,Metropolitana,,0.616,Metropolitana,Aéreo,Aerop. A. Merino Benítez,3076.12
2021,Noviembre,Ecuador,,,Metropolitana,,1.676,Metropolitana,Aéreo,Aerop. A. Merino Benítez,4102.6
2021,Noviembre,Ecuador,,,Metropolitana,,0.709,Metropolitana,Aéreo,Aerop. A. Merino Benítez,4805.45
2021,Noviembre,Ecuador,,,Metropolitana,,4.843,Metropolitana,Aéreo,Aerop. A. Merino Benítez,19096.3
2021,Noviembre,El Salvador,,,Metropolitana,,0.699,Metropolitana,Aéreo,Aerop. A. Merino Benítez,4082.4
2021,Noviembre,Emiratos Árabes Unidos,,,Metropolitana,,1.39,Metropolitana,Aéreo,Aerop. A. Merino Benítez,7421.6
2021,Noviembre,Emiratos Árabes Unidos,,,Metropolitana,,2.802,Metropolitana,Aéreo,Aerop. A. Merino Benítez,14765.2
2021,Noviembre,España,,,Metropolitana,,0.726,Metropolitana,Aéreo,Aerop. A. Merino Benítez,6422.45
2021,Noviembre,España,,,Metropolitana,,3.483,Metropolitana,Aéreo,Aerop. A. Merino Benítez,9065.81
2021,Noviembre,España,,,Metropolitana,,1.445,Metropolitana,Aéreo,Aerop. A. Merino Benítez,9616.9
2021,Noviembre,España,,,Metropolitana,,1.467,Metropolitana,Aéreo,Aerop. A. Merino Benítez,10351.71
2021,Noviembre,España,,,Metropolitana,,2.154,Metropolitana,Aéreo,Aerop. A. Merino Benítez,17270.78
2021,Noviembre,España,,,Metropolitana,,2.729,Metropolitana,Aéreo,Aerop. A. Merino Benítez,24840.32
2021,Noviembre,España,,,Metropolitana,,3.211,Metropolitana,Aéreo,Aerop. A. Merino Benítez,31122.54
2021,Noviembre,España,,,Metropolitana,,6.146,Metropolitana,Aéreo,Aerop. A. Merino Benítez,50966.48
2021,Noviembre,España,,,Metropolitana,,6.738,Metropolitana,Aéreo,Aerop. A. Merino Benítez,85107.84
2021,Noviembre,Estados Unidos de América,,,Metropolitana,,0.847,Metropolitana,Aéreo,Aerop. A. Merino Benítez,4732.01
2021,Noviembre,Estados Unidos de América,,,Metropolitana,,3.834,Metropolitana,Aéreo,Aerop. A. Merino Benítez,12920.0
2021,Noviembre,Estados Unidos de América,,,Metropolitana,,4.218,Metropolitana,Aéreo,Aerop. A. Merino Benítez,24260.0
2021,Noviembre,Estados Unidos de América,,,Metropolitana,,4.065,Metropolitana,Aéreo,Aerop. A. Merino Benítez,29542.0
2021,Noviembre,Estados Unidos de América,,,Metropolitana,,18.423,Metropolitana,Aéreo,Aerop. A. Merino Benítez,50836.93
2021,Noviembre,Estados Unidos de América,,,Metropolitana,,13.68,Metropolitana,Aéreo,Aerop. A. Merino Benítez,64342.0
2021,Noviembre,Estados Unidos de América,,,Metropolitana,,11.186,Metropolitana,Aéreo,Aerop. A. Merino Benítez,67414.97
2021,Noviembre,Estados Unidos de América,,,Metropolitana,,10.664,Metropolitana,Aéreo,Aerop. A. Merino Benítez,78820.9
2021,Noviembre,Estados Unidos de América,,,Metropolitana,,26.58,Metropolitana,Aéreo,Aerop. A. Merino Benítez,119150.39
2021,Noviembre,Estados Unidos de América,,,Metropolitana,,19.422,Metropolitana,Aéreo,Aerop. A. Merino Benítez,127937.16
2021,Noviembre,Estados Unidos de América,,,Metropolitana,,20.649,Metropolitana,Aéreo,Aerop. A. Merino Benítez,150280.0
2021,Noviembre,Estados Unidos de América,,,Metropolitana,,32.813,Metropolitana,Aéreo,Aerop. A. Merino Benítez,176639.95
2021,Noviembre,Estados Unidos de América,,,Metropolitana,,44.674,Metropolitana,Aéreo,Aerop. A. Merino Benítez,220631.38
2021,Noviembre,Estados Unidos de América,,,Metropolitana,,70.54415,Metropolitana,Aéreo,Aerop. A. Merino Benítez,375804.38
2021,Noviembre,Filipinas,,,Metropolitana,,1.024,Metropolitana,Aéreo,Aerop. A. Merino Benítez,8083.32
2021,Noviembre,Filipinas,,,Metropolitana,,1.4,Metropolitana,Aéreo,Aerop. A. Merino Benítez,10435.0
2021,Noviembre,Filipinas,,,Metropolitana,,1.379,Metropolitana,Aéreo,Aerop. A. Merino Benítez,10741.8
2021,Noviembre,Filipinas,,,Metropolitana,,2.18,Metropolitana,Aéreo,Aerop. A. Merino Benítez,12910.9
2021,Noviembre,Filipinas,,,Metropolitana,,3.392,Metropolitana,Aéreo,Aerop. A. Merino Benítez,34226.53
2021,Noviembre,Francia,,,Metropolitana,,1.477,Metropolitana,Aéreo,Aerop. A. Merino Benítez,13561.99
2021,Noviembre,Francia,,,Metropolitana,,2.091,Metropolitana,Aéreo,Aerop. A. Merino Benítez,21552.84
2021,Noviembre,Francia,,,Metropolitana,,7.009,Metropolitana,Aéreo,Aerop. A. Merino Benítez,87839.28
2021,Noviembre,Guatemala,,,Metropolitana,,0.585,Metropolitana,Aéreo,Aerop. A. Merino Benítez,3202.0
2021,Noviembre,Hong Kong (Región administrativa especial de China),,,Metropolitana,,3.15,Metropolitana,Aéreo,Aerop. A. Merino Benítez,11088.03
2021,Noviembre,Hong Kong (Región administrativa especial de China),,,Metropolitana,,2.377,Metropolitana,Aéreo,Aerop. A. Merino Benítez,12618.4
2021,Noviembre,Hong Kong (Región administrativa especial de China),,,Metropolitana,,2.748,Metropolitana,Aéreo,Aerop. A. Merino Benítez,39047.55
2021,Noviembre,Hong Kong (Región administrativa especial de China),,,Metropolitana,,2.836,Metropolitana,Aéreo,Aerop. A. Merino Benítez,41959.21
2021,Noviembre,India,,,Metropolitana,,0.617,Metropolitana,Aéreo,Aerop. A. Merino Benítez,6962.86
2021,Noviembre,India,,,Metropolitana,,2.091,Metropolitana,Courier/Aéreo,Aerop. A. Merino Benítez,28393.51
2021,Noviembre,Irlanda,,,Metropolitana,,5.053,Metropolitana,Aéreo,Aerop. A. Merino Benítez,31432.46
2021,Noviembre,Japón,,,Metropolitana,,4.395,Metropolitana,Aéreo,Aerop. A. Merino Benítez,38349.2
2021,Noviembre,Kuwait,,,Metropolitana,,1.125,Metropolitana,Aéreo,Aerop. A. Merino Benítez,5054.0
2021,Noviembre,Malasia,,,Metropolitana,,2.793,Metropolitana,Aéreo,Aerop. A. Merino Benítez,22655.4
2021,Noviembre,México,,,Metropolitana,,2.32,Metropolitana,Aéreo,Aerop. A. Merino Benítez,14658.0
2021,Noviembre,Países Bajos,,,Metropolitana,,0.012,Metropolitana,Aéreo,Aerop. A. Merino Benítez,20.0
2021,Noviembre,Países Bajos,,,Metropolitana,,1.379,Metropolitana,Aéreo,Aerop. A. Merino Benítez,5165.35
2021,Noviembre,Países Bajos,,,Metropolitana,,2.814,Metropolitana,Aéreo,Aerop. A. Merino Benítez,26210.28
2021,Noviembre,Panamá,,,Metropolitana,,0.665,Metropolitana,Aéreo,Aerop. A. Merino Benítez,3194.28
2021,Noviembre,Reino Unido,,,Metropolitana,,3.387,Metropolitana,Aéreo,Aerop. A. Merino Benítez,18340.25
2021,Noviembre,Reino Unido,,,Metropolitana,,2.221,Metropolitana,Aéreo,Aerop. A. Merino Benítez,19002.02
2021,Noviembre,Reino Unido,,,Metropolitana,,3.436,Metropolitana,Aéreo,Aerop. A. Merino Benítez,20091.8
2021,Noviembre,Reino Unido,,,Metropolitana,,2.958,Metropolitana,Aéreo,Aerop. A. Merino Benítez,21652.0
2021,Noviembre,Reino Unido,,,Metropolitana,,9.33,Metropolitana,Aéreo,Aerop. A. Merino Benítez,60644.01
2021,Noviembre,Reino Unido,,,Metropolitana,,15.596,Metropolitana,Aéreo,Aerop. A. Merino Benítez,97091.81
2021,Noviembre,Rusia,,,Metropolitana,,0.006,Metropolitana,Aéreo,Aerop. A. Merino Benítez,40.0
2021,Noviembre,Rusia,,,Metropolitana,,1.407,Metropolitana,Aéreo,Aerop. A. Merino Benítez,10899.83
2021,Noviembre,Rusia,,,Metropolitana,,1.306,Metropolitana,Aéreo,Aerop. A. Merino Benítez,17511.01
2021,Noviembre,Tailandia,,,Metropolitana,,0.697,Metropolitana,Aéreo,Aerop. A. Merino Benítez,10091.8
2021,Noviembre,Tailandia,,,Metropolitana,,1.177,Metropolitana,Aéreo,Aerop. A. Merino Benítez,11318.1
2021,Noviembre,Tailandia,,,Metropolitana,,1.628,Metropolitana,Aéreo,Aerop. A. Merino Benítez,15647.25
2021,Noviembre,Tailandia,,,Metropolitana,,2.104,Metropolitana,Aéreo,Aerop. A. Merino Benítez,21187.6
2021,Noviembre,Tailandia,,,Metropolitana,,2.103,Metropolitana,Aéreo,Aerop. A. Merino Benítez,24382.5
2021,Noviembre,Tailandia,,,Metropolitana,,5.54,Metropolitana,Aéreo,Aerop. A. Merino Benítez,44005.74
2021,Noviembre,Tailandia,,,Metropolitana,,5.387,Metropolitana,Aéreo,Aerop. A. Merino Benítez,46058.4
2021,Noviembre,Taiwán (Formosa),,,Metropolitana,,1.648,Metropolitana,Aéreo,Aerop. A. Merino Benítez,9671.2
2021,Noviembre,Taiwán (Formosa),,,Metropolitana,,2.422,Metropolitana,Aéreo,Aerop. A. Merino Benítez,11371.4
2021,Noviembre,Taiwán (Formosa),,,Metropolitana,,1.431,Metropolitana,Aéreo,Aerop. A. Merino Benítez,21076.18
2021,Noviembre,Taiwán (Formosa),,,Metropolitana,,2.778,Metropolitana,Aéreo,Aerop. A. Merino Benítez,22154.0
2021,Noviembre,Taiwán (Formosa),,,Metropolitana,,4.07,Metropolitana,Aéreo,Aerop. A. Merino Benítez,28678.22
2021,Noviembre,Taiwán (Formosa),,,Metropolitana,,9.794,Metropolitana,Aéreo,Aerop. A. Merino Benítez,72848.59
2021,Noviembre,Taiwán (Formosa),,,Metropolitana,,12.143,Metropolitana,Aéreo,Aerop. A. Merino Benítez,106043.27
2021,Noviembre,Taiwán (Formosa),,,Metropolitana,,12.86,Metropolitana,Aéreo,Aerop. A. Merino Benítez,125321.46
2021,Noviembre,Taiwán (Formosa),,,Metropolitana,,19.24,Metropolitana,Aéreo,Aerop. A. Merino Benítez,148498.66
2021,Noviembre,Argentina,,,Los Andes,,50.0,Valparaíso,Carretero y Terrestre,Cristo Redentor (Los Libertadores),40228.0
2021,Noviembre,Brasil,,,Los Andes,,14.176,Valparaíso,Carretero y Terrestre,Cristo Redentor (Los Libertadores),63468.0
2021,Noviembre,Brasil,,,Los Andes,,14.976,Valparaíso,Carretero y Terrestre,Cristo Redentor (Los Libertadores),93735.0
2021,Noviembre,Brasil,,,Los Andes,,22.746,Valparaíso,Carretero y Terrestre,Cristo Redentor (Los Libertadores),21451.45
2021,Noviembre,China,,,Valparaíso,,17.724,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,155146.85
2021,Noviembre,China,,,Valparaíso,,19.22112,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,208383.45
2021,Noviembre,China,,,Valparaíso,,19.43622,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,225260.82
2021,Noviembre,China,,,Valparaíso,,42.456,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,437436.3
2021,Noviembre,China,,,Valparaíso,,45.432,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,441720.48
2021,Noviembre,China,,,Valparaíso,,71.5727,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,780234.43
2021,Noviembre,China,,,Valparaíso,,128.301,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,1178720.2
2021,Noviembre,China,,,Valparaíso,,218.97,Valparaíso,"Marítima, Fluvial y Lacustre",Valparaíso,2644954.74
2021,Noviembre,Colombia,,,San Antonio,,2.7782,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,14379.58
2021,Noviembre,Colombia,,,San Antonio,,133.835,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,116287.0
2021,Noviembre,Ecuador,,,San Antonio,,0.742,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,1751.4
2021,Noviembre,Ecuador,,,San Antonio,,6.4068,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,16390.41
2021,Noviembre,México,,,San Antonio,,78.6,Valparaíso,"Marítima, Fluvial y Lacustre",San Antonio,84240.0
2021,Diciembre,Bolivia,,,Arica,,25.168,Arica y Parinacota,Carretero y Terrestre,Chungará,11440.0
2021,Diciembre,Bolivia,,,Arica,,212.449,Arica y Parinacota,Carretero y Terrestre,Chungará,422321.6
2021,Diciembre,Perú,,,Arica,,0.738,Arica y Parinacota,Carretero y Terrestre,Concordia (Chacalluta),1476.0
2021,Diciembre,Perú,,,Arica,,2.64,Arica y Parinacota,Carretero y Terrestre,Concordia (Chacalluta),6000.0
2021,Diciembre,Perú,,,Arica,,20.064,Arica y Parinacota,Carretero y Terrestre,Concordia (Chacalluta),35080.0
2021,Diciembre,Perú,,,Arica,,24.978,Arica y Parinacota,Carretero y Terrestre,Concordia (Chacalluta),75240.0
2021,Diciembre,Estados Unidos de América,,,Chañaral,,11.52,Atacama,"Marítima, Fluvial y Lacustre",Caldera,42972.0
2021,Diciembre,Estados Unidos de América,,,Chañaral,,17.28,Atacama,"Marítima, Fluvial y Lacustre",Caldera,62226.32
2021,Diciembre,Estados Unidos de América,,,Chañaral,,20.1725,Atacama,"Marítima, Fluvial y Lacustre",Caldera,72289.27
2021,Diciembre,Estados Unidos de América,,,Chañaral,,90.24,Atacama,"Marítima, Fluvial y Lacustre",Caldera,396325.7
2021,Diciembre,Brasil,,,Los Andes,,16.704,Biobío,Carretero y Terrestre,Aerop. Carriel Sur,54359.7
2021,Diciembre,Canadá,,,Talcahuano,,16.56,Biobío,"Marítima, Fluvial y Lacustre",Coronel,90048.14
2021,Diciembre,China,,,Talcahuano,,21.5,Biobío,"Marítima, Fluvial y Lacustre",Coronel,196452.0
2021,Diciembre,China,,,Talcahuano,,61.824,Biobío,"Marítima, Fluvial y Lacustre",Coronel,490557.96
2021,Diciembre,Estados Unidos de América,,,Talcahuano,,21.344,Biobío,"Marítima, Fluvial y Lacustre",Coronel,71149.07
2021,Diciembre,Estados Unidos de América,,,Coquimbo,,2.3722,Coquimbo,"Marítima, Fluvial y Lacustre",Coquimbo,6544.0
2021,Diciembre,Estados Unidos de América,,,Coquimbo,,9.6,Coquimbo,"Marítima, Fluvial y Lacustre",Coquimbo,39072.0
2021,Diciembre,Estados Unidos de América,,,Coquimbo,,17.28,Coquimbo,"Marítima, Fluvial y Lacustre",Coquimbo,55276.9
2021,Diciembre,Estados Unidos de América,,,Coquimbo,,21.7238,Coquimbo,"Marítima, Fluvial y Lacustre",Coquimbo,87157.55
2021,Diciembre,Estados Unidos de América,,,Coquimbo,,34.56,Coquimbo,"Marítima, Fluvial y Lacustre",Coquimbo,125657.83
2021,Diciembre,Estados Unidos de América,,,Coquimbo,,58.7328,Coquimbo,"Marítima, Fluvial y Lacustre",Coquimbo,289184.02
2021,Diciembre,Estados Unidos de América,,,Coquimbo,,75.266,Coquimbo,"Marítima, Fluvial y Lacustre",Coquimbo,328584.45
2021,Diciembre,Estados Unidos de América,,,Coquimbo,,290.828,Coquimbo,"Marítima, Fluvial y Lacustre",Coquimbo,1207272.83
2021,Diciembre,Alemania,,,Metropolitana,,1.03,Metropolitana,Aéreo,Aerop. A. Merino Benítez,9372.0
2021,Diciembre,Alemania,,,Metropolitana,,1.378,Metropolitana,Aéreo,Aerop. A. Merino Benítez,11063.16
2021,Diciembre,Alemania,,,Metropolitana,,1.402,Metropolitana,Aéreo,Aerop. A. Merino Benítez,15157.98
2021,Diciembre,Alemania,,,Metropolitana,,1.364,Metropolitana,Aéreo,Aerop. A. Merino Benítez,15813.0
2021,Diciembre,Alemania,,,Metropolitana,,1.224,Metropolitana,Aéreo,Aerop. A. Merino Benítez,20205.11
2021,Diciembre,Alemania,,,Metropolitana,,4.32,Metropolitana,Aéreo,Aerop. A. Merino Benítez,36268.68
2021,Diciembre,Alemania,,,Metropolitana,,9.163,Metropolitana,Aéreo,Aerop. A. Merino Benítez,52685.39
2021,Diciembre,Alemania,,,Metropolitana,,9.453,Metropolitana,Aéreo,Aerop. A. Merino Benítez,74579.52
2021,Diciembre,Arabia Saudita,,,Metropolitana,,11.846,Metropolitana,Aéreo,Aerop. A. Merino Benítez,37817.2
2021,Diciembre,Bélgica,,,Metropolitana,,2.848,Metropolitana,Aéreo,Aerop. A. Merino Benítez,25596.1
2021,Diciembre,Bélgica,,,Metropolitana,,11.59191,Metropolitana,Aéreo,Aerop. A. Merino Benítez,74051.96
2021,Diciembre,Brasil,,,Metropolitana,,0.457,Metropolitana,Aéreo,Aerop. A. Merino Benítez,3025.25
2021,Diciembre,Brasil,,,Metropolitana,,0.694,Metropolitana,Aéreo,Aerop. A. Merino Benítez,2660.2
2021,Diciembre,Brasil,,,Metropolitana,,1.876,Metropolitana,Aéreo,Aerop. A. Merino Benítez,9007.65
2021,Diciembre,Brasil,,,Metropolitana,,3.48,Metropolitana,Aéreo,Aerop. A. Merino Benítez,17562.52
2021,Diciembre,Brasil,,,Metropolitana,,3.604,Metropolitana,Aéreo,Aerop. A. Merino Benítez,19234.15
2021,Diciembre,Brasil,,,Metropolitana,,4.185,Metropolitana,Aéreo,Aerop. A. Merino Benítez,23432.69
2021,Diciembre,Brasil,,,Metropolitana,,6.947,Metropolitana,Aéreo,Aerop. A. Merino Benítez,24040.7
2021,Diciembre,Brasil,,,Metropolitana,,5.804,Metropolitana,Aéreo,Aerop. A. Merino Benítez,46799.89
2021,Diciembre,Cambodia,,,Metropolitana,,1.389,Metropolitana,Aéreo,Aerop. A. Merino Benítez,5049.6
2021,Diciembre,Cambodia,,,Metropolitana,,3.531,Metropolitana,Aéreo,Aerop. A. Merino Benítez,21000.0
2021,Diciembre,Cambodia,,,Metropolitana,,3.433,Metropolitana,Aéreo,Aerop. A. Merino Benítez,21155.99
2021,Diciembre,Cambodia,,,Metropolitana,,6.978,Metropolitana,Aéreo,Aerop. A. Merino Benítez,54344.0
2021,Diciembre,Canadá,,,Metropolitana,,1.389,Metropolitana,Aéreo,Aerop. A. Merino Benítez,6048.0
2021,Diciembre,Canadá,,,Metropolitana,,1.173,Metropolitana,Aéreo,Aerop. A. Merino Benítez,8807.85
2021,Diciembre,Canadá,,,Metropolitana,,1.799,Metropolitana,Aéreo,Aerop. A. Merino Benítez,9469.23
2021,Diciembre,Canadá,,,Metropolitana,,5.477,Metropolitana,Aéreo,Aerop. A. Merino Benítez,13982.6
2021,Diciembre,Canadá,,,Metropolitana,,5.484,Metropolitana,Aéreo,Aerop. A. Merino Benítez,15096.0
2021,Diciembre,Canadá,,,Metropolitana,,2.848,Metropolitana,Aéreo,Aerop. A. Merino Benítez,22895.6
2021,Diciembre,Canadá,,,Metropolitana,,12.863,Metropolitana,Aéreo,Aerop. A. Merino Benítez,66868.6
2021,Diciembre,China,,,Metropolitana,,55.986,Metropolitana,Aéreo,Aerop. A. Merino Benítez,191431.11
2021,Diciembre,China,,,Metropolitana,,7.084,Metropolitana,Aéreo,Aerop. A. Merino Benítez,25945.14
2021,Diciembre,China,,,Metropolitana,,4.368,Metropolitana,Aéreo,Aerop. A. Merino Benítez,172525.12
2021,Diciembre,China,,,Metropolitana,,0.875,Metropolitana,Aéreo,Aerop. A. Merino Benítez,8620.0
2021,Diciembre,China,,,Metropolitana,,3.15,Metropolitana,Aéreo,Aerop. A. Merino Benítez,25938.0
2021,Diciembre,China,,,Metropolitana,,15.014,Metropolitana,Aéreo,Aerop. A. Merino Benítez,86635.4
2021,Diciembre,China,,,Metropolitana,,11.834,Metropolitana,Aéreo,Aerop. A. Merino Benítez,150173.45
2021,Diciembre,China,,,Metropolitana,,11.967,Metropolitana,Aéreo,Aerop. A. Merino Benítez,187371.86
2021,Diciembre,China,,,Metropolitana,,72.669,Metropolitana,Aéreo,Aerop. A. Merino Benítez,478342.43
2021,Diciembre,China,,,Metropolitana,,75.912,Metropolitana,Aéreo,Aerop. A. Merino Benítez,804764.25
2021,Diciembre,China,,,Metropolitana,,88.811,Metropolitana,Aéreo,Aerop. A. Merino Benítez,978675.81
2021,Diciembre,China,,,Metropolitana,,135.993,Metropolitana,Aéreo,Aerop. A. Merino Benítez,1033424.69
2021,Diciembre,China,,,Metropolitana,,99.837,Metropolitana,Aéreo,Aerop. A. Merino Benítez,1062155.87
